ID,Age,Gender,LicenceCountry,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Premium
B83893900,73,F,UK,13,0,3,1400,6,Garage,8,233.35
B77041743,55,M,UK,21,0,0,1200,2,Garage,14,198.31
A2530946,56,M,UK,12,0,1,2800,8,Drive,11,232.29
B25004900,80,M,UK,30,8,3,1400,4,Garage,7,265.24
B78469638,18,M,UK,1,0,4,1200,6,Drive,2,218.06
A42507558,76,F,UK,9,0,4,1400,2,Road,1,240.49
A18466061,58,F,UK,37,0,3,1600,7,Garage,4,239.41
A10352773,45,M,UK,11,0,1,1600,7,Drive,2,218.07
B88610550,40,F,UK,20,0,0,1600,3,Garage,1,187.81
B12990571,64,M,UK,11,8,3,1200,2,Road,15,271.81
B94416832,57,M,UK,32,0,4,1600,3,Road,2,259.21
B89691224,77,M,UK,43,0,2,1200,6,Garage,10,238.18
A51232941,30,M,UK,10,0,4,1400,6,Garage,4,234.94
A24315601,68,M,UK,43,4,2,1400,6,Road,2,264.89
A10265589,28,F,UK,11,0,4,1200,5,Garage,2,226.35
B23457456,49,M,UK,8,0,1,1200,2,Garage,3,190.86
A21207524,61,F,UK,30,0,2,1800,7,Garage,9,232.72
B80479019,45,M,UK,11,0,3,1200,2,Garage,3,212.73
B34555071,34,F,UK,10,0,3,1600,5,Garage,4,220.18
A82034645,75,F,UK,37,8,4,1400,4,Garage,1,267.6
B31351297,27,M,UK,5,0,1,1200,4,Garage,1,189.98
B51449991,39,M,UK,19,0,0,1200,3,Garage,4,192.16
A10308598,29,F,UK,12,0,1,1200,6,Garage,4,201.36
A52229411,32,M,UK,4,0,3,1600,3,Road,3,228.75
B22003998,26,F,UK,7,0,2,1200,5,Garage,3,202.94
B68375742,36,M,UK,8,0,4,1400,3,Garage,2,223.77
A17052519,75,F,UK,58,0,0,1200,2,Garage,3,196.12
B41447111,32,M,UK,14,0,4,1400,3,Garage,13,236.11
A61001545,75,M,UK,20,0,4,1400,2,Garage,3,232.37
A21364269,63,M,UK,17,0,1,1400,7,Road,2,235.58
A74818182,30,M,UK,5,0,1,1400,5,Garage,16,206.57
B93654612,63,F,UK,23,0,3,1400,4,Road,8,251.33
A19438062,46,F,UK,5,0,4,1200,6,Garage,1,225.65
A98671955,78,F,UK,2,0,3,1200,2,Garage,3,199.49
B2782298,26,M,UK,7,0,2,1200,4,Road,17,235.17
B47791297,29,M,UK,11,4,1,1600,4,Garage,4,214.03
A21244971,76,F,UK,32,0,3,1200,4,Garage,17,241.91
B66571085,62,F,UK,36,0,4,1200,2,Garage,1,229.18
B72840699,69,M,UK,45,0,1,1600,7,Garage,4,226.36
B59368616,51,M,UK,23,4,0,1200,6,Drive,1,224.01
A53610220,18,F,UK,1,0,4,1200,2,Drive,5,201.82
A18827049,20,M,UK,3,8,0,1400,6,Garage,6,210.33
B21509759,71,F,UK,53,0,3,1400,4,Road,2,254.17
B8892364,25,F,UK,1,0,1,1400,3,Garage,14,179.82
A78645023,79,F,UK,10,0,0,1200,3,Garage,1,186.27
B19388464,73,M,UK,24,0,0,1200,5,Road,1,223.46
A70932678,54,F,UK,7,0,4,2800,5,Garage,2,232.23
B78630904,77,F,UK,21,0,1,1200,2,Garage,17,209.4
B21184250,53,F,UK,16,0,4,1400,3,Garage,2,228.41
B71254476,57,F,UK,19,0,0,1200,3,Garage,2,189.6
A35315320,39,M,UK,15,0,0,1600,4,Garage,10,200.35
B52833873,26,M,UK,7,0,4,1200,6,Garage,10,234.97
A56745268,61,M,UK,2,4,4,1200,3,Road,13,258.26
B91508352,63,M,UK,45,0,4,1200,2,Garage,6,239.09
B33000891,79,F,UK,27,0,1,1200,4,Garage,6,212.06
B27073618,46,M,UK,1,0,3,1400,7,Drive,9,224
B60218264,63,M,UK,33,0,0,1200,6,Road,4,229.66
B19443573,34,F,UK,5,0,1,2000,3,Road,1,206.54
B14471251,30,F,UK,3,8,4,1200,4,Road,8,265
A69247081,69,F,UK,35,0,1,1600,5,Garage,13,223.06
A98806648,19,M,UK,1,0,2,1200,4,Garage,7,189.09
B47151724,39,M,UK,22,0,3,1200,6,Garage,1,230.18
B62350827,66,F,UK,18,0,2,1600,7,Road,6,246.27
A46584666,47,M,UK,15,0,4,1400,4,Garage,3,235.57
A8367447,78,F,UK,32,0,2,1400,3,Garage,2,217.05
B16402051,23,F,UK,2,4,1,1400,4,Garage,10,198.67
A97709423,26,M,UK,8,0,1,1400,6,Garage,12,208.41
B10409161,67,F,UK,13,8,0,1200,2,Garage,7,213.12
B51138169,62,M,UK,15,0,3,1600,5,Garage,10,237.03
A96550883,34,F,UK,6,0,0,1200,5,Garage,4,184.65
B39550299,48,F,UK,14,0,2,1200,6,Drive,17,235.02
A51220302,48,M,UK,26,0,3,1200,6,Garage,5,236.37
B90351868,76,F,UK,36,0,3,1400,3,Garage,14,237.38
B17682326,24,F,UK,2,0,0,1400,3,Garage,4,167.04
B40777079,80,F,UK,33,4,2,1200,5,Garage,2,236.87
A71137445,72,M,UK,24,0,0,1200,2,Garage,2,191.93
A90137411,62,F,UK,22,8,2,1400,6,Garage,8,252.92
B8315761,37,F,UK,17,0,1,1400,4,Drive,1,207.06
B73793744,51,F,UK,5,0,0,1800,5,Garage,18,199.67
A35667986,36,F,UK,8,0,2,1800,4,Garage,1,204.07
B60086590,37,F,UK,15,0,0,1200,6,Garage,11,200.69
A2199626,70,M,UK,30,0,0,1600,5,Garage,2,207.15
A25894509,70,M,UK,8,0,4,1200,5,Road,4,256.73
B63735572,60,M,UK,18,0,1,1600,4,Garage,7,212.85
A82554518,18,F,Ireland,1,0,2,1400,4,Garage,6,184.63
B44988567,59,F,UK,14,0,2,1200,4,Garage,1,210.47
B79440209,39,F,UK,7,0,2,1200,3,Garage,1,197.77
B16304921,78,M,UK,58,8,2,1400,3,Garage,2,252.47
B82481064,62,F,UK,27,4,4,1200,4,Garage,7,254.25
A54538068,69,M,UK,30,0,4,1200,2,Garage,2,233.37
B12006890,30,F,UK,13,0,4,1200,4,Garage,1,224.46
A15871280,62,F,UK,3,0,0,1800,3,Garage,1,176.73
B55003269,52,F,UK,2,0,1,1400,5,Drive,2,196.44
A42418286,77,M,UK,3,0,4,1200,4,Drive,10,239.47
A77559188,30,F,UK,4,0,1,1400,5,Garage,4,191.18
B76444680,68,F,UK,24,0,1,1200,5,Road,15,240.09
A9681198,55,F,UK,35,0,3,2000,6,Drive,1,243.2
B5315979,29,M,UK,12,0,0,1600,4,Garage,5,192.19
B91377054,23,M,UK,1,0,0,1200,6,Garage,3,172.82
A42627966,78,M,UK,13,0,3,1400,4,Garage,9,233.28
B76072349,31,M,UK,13,0,1,1200,3,Road,3,216.49
B83055459,43,M,UK,9,0,2,1200,4,Garage,3,210
A22087983,57,F,UK,32,0,3,1600,3,Garage,2,225.21
A10615636,29,M,UK,9,0,4,1200,5,Road,2,249.03
A36226748,55,M,UK,20,0,4,1200,6,Garage,11,250.17
B21939976,77,F,UK,36,0,4,1600,4,Garage,1,241.59
A73613505,40,F,UK,4,0,2,1200,2,Garage,9,194.49
A18569990,29,F,UK,9,0,1,1200,3,Garage,1,187.41
B94000141,32,F,UK,9,0,4,1600,3,Garage,1,219.64
A42525885,43,F,UK,26,0,3,1400,6,Garage,4,231.47
A61767851,38,F,UK,18,0,0,1800,4,Garage,1,190.99
A22165023,43,M,UK,15,0,3,1600,4,Garage,16,235.93
B40411999,40,M,UK,17,0,4,1200,6,Garage,6,242.32
A15094568,51,M,UK,4,0,2,1200,2,Garage,2,194.84
B63898401,42,M,UK,15,8,1,1400,5,Garage,15,243.91
A22807203,70,M,UK,50,0,4,1800,6,Road,1,273.45
A59342278,30,M,UK,4,0,4,1600,6,Garage,1,225.88
A62793622,54,M,UK,1,0,4,1200,6,Garage,1,218.05
A7123374,64,F,UK,3,8,0,1600,4,Garage,2,207.7
B34493723,58,M,UK,26,8,1,1200,6,Garage,3,242.96
B78015091,37,M,UK,17,4,2,1200,6,Garage,4,233.43
A7627714,71,M,UK,3,0,0,1200,3,Road,13,209.39
B98417868,58,M,UK,2,0,0,1400,2,Drive,1,178.29
A29722078,61,F,UK,18,0,4,1200,4,Garage,3,234.34
A64373525,45,F,UK,22,8,4,1400,2,Garage,18,263.71
B14926792,80,F,UK,56,0,4,1200,2,Garage,1,234.75
B17730141,18,F,UK,1,0,4,1200,5,Garage,1,202.83
B20206955,19,M,UK,1,0,0,1800,4,Garage,1,166.32
B92126211,66,F,UK,21,0,3,1400,2,Garage,12,224.94
A25307539,79,F,UK,44,0,2,1200,3,Garage,9,224.53
B22691602,75,F,UK,13,8,0,1400,4,Garage,11,227.23
B51272631,23,F,UK,4,0,4,1400,4,Garage,8,219.28
B91269005,64,M,UK,29,0,2,1200,3,Garage,13,226.71
A96720469,79,M,UK,47,8,1,1400,3,Road,10,267.29
A79057035,72,M,UK,44,0,4,1200,4,Garage,1,245.22
B27487021,45,F,UK,18,0,1,2200,6,Garage,3,210.35
A54681958,55,F,UK,14,0,3,1800,4,Garage,3,223.53
A46475464,72,M,UK,30,0,3,1200,6,Garage,5,240.76
B56160832,71,F,UK,17,8,2,1600,3,Garage,12,246.57
B2491709,66,F,UK,12,0,3,1200,2,Road,4,233.29
B678144,40,M,UK,23,0,2,1400,6,Garage,2,222.31
A76811096,68,M,UK,39,0,3,1400,6,Garage,11,247.98
A21494524,55,M,UK,11,0,3,1600,7,Road,6,254.88
B50690612,36,F,UK,5,0,2,1200,5,Drive,12,218.05
B93042565,46,F,UK,22,0,4,1400,2,Road,3,245.22
A47205714,75,M,UK,48,8,2,1800,6,Garage,10,267.54
A80815121,43,F,UK,26,0,1,1200,6,Garage,1,208.29
A27508014,58,M,UK,22,0,1,1200,4,Drive,7,220.75
B94061565,21,M,UK,1,0,3,1200,6,Drive,7,213.3
A14623003,56,M,UK,18,8,1,1200,2,Garage,19,237.88
B77650830,71,M,UK,6,0,0,1400,5,Garage,1,192.92
B35484279,72,F,UK,44,0,2,2000,4,Garage,8,229.38
B97250824,80,M,UK,55,0,1,1400,4,Garage,7,223.42
A4825330,53,M,UK,20,0,2,1200,4,Garage,16,228.46
B68947711,78,F,UK,41,0,3,2000,4,Garage,17,246.65
A66906208,67,F,UK,1,0,0,1400,4,Garage,3,172.74
A31856044,59,M,UK,20,0,3,1600,4,Garage,8,234.36
A21728781,18,M,UK,1,4,1,1400,6,Garage,3,194.97
B68491809,25,F,UK,5,0,3,1400,5,Garage,1,209.11
A32213104,40,F,UK,11,0,2,1200,5,Garage,1,208.4
B89974716,67,M,UK,6,0,0,1200,3,Road,10,212.07
B64536496,44,M,UK,5,0,1,1400,6,Garage,18,213.66
A56243698,77,M,UK,23,0,4,1200,6,Garage,1,245.97
A18012768,68,M,UK,13,4,2,1400,3,Garage,12,234.08
A71026076,21,F,UK,1,0,2,1200,5,Garage,1,184.07
B29970293,62,M,UK,13,4,3,1200,4,Garage,1,237.6
A36618957,78,M,UK,7,0,2,1600,4,Road,11,240.59
A97678918,26,M,UK,1,0,3,1400,6,Garage,1,202.98
A27054538,72,M,UK,26,0,3,1400,6,Garage,2,237.99
A83326210,70,F,UK,8,0,3,1200,4,Road,14,247.76
B70172801,48,M,UK,20,0,2,1200,6,Garage,9,227.48
B36456787,40,M,UK,22,0,0,2000,4,Garage,3,199.13
A75401332,52,F,UK,16,0,0,1400,5,Drive,5,205.47
A54731106,48,F,UK,15,0,4,1200,5,Garage,1,232.34
B73365911,50,F,UK,14,0,0,1200,5,Garage,18,205.72
A76716046,21,M,UK,1,8,2,1200,5,Garage,5,217.93
B26106433,74,M,UK,56,0,2,1800,7,Road,1,256.86
A46860271,78,M,UK,39,0,1,1200,5,Road,5,241.07
B84951974,21,F,UK,1,0,4,1400,5,Garage,11,212.84
B37654383,49,F,UK,3,0,2,1800,4,Garage,14,209.09
B67361970,44,F,UK,15,0,0,1400,2,Garage,4,182.6
A90347337,41,M,UK,1,0,1,1600,7,Road,1,209.34
B49118715,23,F,UK,3,0,4,1400,6,Garage,7,221.58
B81900343,54,F,UK,14,0,0,1200,4,Garage,5,192.96
B56841254,33,M,UK,12,0,4,1200,6,Garage,1,233.99
A28771602,77,F,UK,13,0,3,1400,4,Garage,5,225.98
B65523988,44,F,UK,7,0,2,1200,3,Garage,2,199.54
A17056748,39,F,UK,11,0,0,1400,7,Road,8,219.06
B41042872,38,F,UK,6,0,0,1200,6,Garage,5,188.78
A28229809,48,F,UK,9,0,3,1200,6,Garage,8,226.29
B32423717,44,M,UK,10,0,0,1600,5,Garage,1,193.84
B55340048,45,F,UK,19,0,3,1200,4,Garage,2,221.54
A40794689,73,M,UK,29,0,1,1200,4,Road,3,233.6
B59297621,42,F,UK,4,0,4,1200,4,Garage,1,217.73
A43665577,46,M,UK,17,0,1,1200,5,Garage,2,207.8
B20704328,30,F,UK,5,0,4,1200,2,Garage,1,207.58
B92253466,66,F,UK,15,0,2,1200,5,Garage,10,222.09
B9282242,22,M,UK,2,0,3,1600,5,Garage,8,211.02
A47065685,64,M,UK,26,4,1,1400,3,Garage,17,233.14
A38900501,69,M,UK,3,0,3,1600,6,Garage,10,227.44
A3896487,40,M,UK,20,0,2,1400,6,Road,9,246.79
B98229886,78,F,UK,8,0,1,2000,6,Road,1,226.18
B84219497,69,M,UK,6,0,3,1400,3,Garage,4,218.28
B95206823,51,M,UK,19,8,3,1400,6,Garage,2,259.39
B68747429,30,M,UK,13,0,4,1200,4,Garage,1,228.46
A2131148,37,M,UK,17,0,2,1400,3,Garage,2,210.02
A62056818,67,M,UK,32,4,4,1200,3,Garage,10,258.8
A511893,37,M,UK,12,4,2,1200,5,Road,10,253.01
A73776247,44,M,UK,9,0,2,1400,5,Garage,14,222.73
B80601190,21,M,UK,2,0,0,1600,2,Garage,15,174.03
A16163051,39,F,UK,6,0,3,1200,3,Garage,14,216.94
B6424155,55,M,UK,34,0,1,1200,4,Garage,3,212.6
A80304312,31,F,UK,13,0,3,1200,3,Garage,1,210.89
A12508198,32,F,UK,8,0,1,1200,4,Garage,2,191.9
A87244804,25,M,UK,3,0,4,1400,4,Garage,2,216.84
A79899872,30,M,UK,10,0,2,1600,7,Garage,2,216.06
B74131192,74,F,UK,16,0,2,1200,5,Road,1,236.32
B81751803,24,F,UK,2,0,3,1200,6,Road,6,227.11
A93196609,25,F,UK,7,0,2,1200,6,Road,1,223.46
B98071073,28,M,UK,10,0,2,1200,6,Garage,10,218.42
A84840121,18,F,UK,1,0,4,1200,6,Garage,5,208.46
B95529989,31,F,UK,6,0,0,1200,3,Garage,10,181.9
B85498276,30,F,UK,3,0,0,1400,4,Garage,1,173.5
B89648603,23,F,UK,3,0,3,1400,6,Drive,16,226.78
B75256144,48,M,UK,11,8,2,1200,2,Road,5,251.51
A10600787,42,F,UK,3,0,0,1200,3,Garage,1,171.59
A18935550,55,F,UK,12,4,3,1400,3,Garage,7,233.74
A1960023,25,F,UK,7,0,4,1400,4,Garage,4,221.22
B34299678,31,F,UK,3,0,0,1200,5,Garage,2,176.77
A7662139,57,M,UK,18,0,2,1600,5,Garage,1,220.62
B87590802,22,M,UK,2,8,4,1400,3,Garage,3,236.21
A39177854,22,F,UK,4,0,0,1400,4,Drive,9,187.72
B78069173,73,M,UK,39,0,1,1400,3,Garage,5,214.5
B31431229,41,M,UK,21,0,0,1200,2,Garage,2,186.36
B53767986,57,F,UK,5,0,2,1200,5,Garage,1,204.93
A77029289,18,F,UK,1,0,1,1200,3,Garage,3,167.62
A40546582,48,F,UK,15,8,1,1400,5,Garage,2,230.58
A31252893,59,F,UK,37,4,3,1400,6,Road,9,274.15
A40559548,46,F,UK,6,0,0,1800,6,Garage,3,190.73
A43324598,46,M,UK,4,0,1,1600,7,Garage,1,201.35
A86870394,64,M,UK,24,0,0,1200,4,Garage,1,199.43
A46349221,51,F,UK,19,0,2,1200,5,Garage,17,227.52
B43910590,79,M,UK,30,0,3,1400,6,Garage,1,239.08
B58458720,21,F,UK,1,0,0,1400,2,Garage,3,154.22
A39281583,44,F,UK,20,0,4,1800,7,Garage,5,243.66
B33254330,68,F,UK,16,0,2,1200,3,Garage,1,208.84
B81203967,45,M,UK,4,8,2,1600,5,Road,3,254.96
B11813974,80,F,UK,55,0,3,1200,3,Garage,4,232.41
A94642392,54,M,UK,24,0,1,1200,3,Garage,1,204.23
B33339415,66,F,UK,17,0,0,1200,4,Garage,2,193.72
B778635,59,M,UK,29,0,0,1400,3,Garage,3,198.83
B90618046,39,M,UK,20,0,0,1200,5,Road,3,218.58
B11376082,35,M,UK,7,4,1,1200,4,Road,15,239.28
A53199948,27,M,UK,3,8,4,1800,7,Road,1,272.05
B61589403,48,M,UK,12,0,2,1200,6,Garage,1,216.99
B1905677,22,M,UK,5,0,0,1400,4,Garage,4,181.51
B86819448,76,M,UK,30,8,1,1400,4,Garage,2,240.83
A88287082,70,M,UK,4,0,3,1200,4,Road,1,235.81
B72351684,48,M,UK,19,0,2,1200,4,Garage,16,227.26
A85837722,66,M,UK,48,0,0,1200,3,Garage,18,214.99
B23179752,60,M,UK,14,0,1,1200,6,Garage,1,210.01
A3371200,35,F,UK,3,4,1,1200,5,Garage,14,210.67
B53199514,78,M,UK,5,4,0,1600,2,Garage,10,201.19
B67123902,30,M,UK,10,0,2,1200,6,Garage,4,214.17
B8257508,38,F,UK,5,0,2,1400,5,Garage,4,204.86
B60722143,28,F,UK,10,0,4,1200,3,Garage,1,217.98
A67079344,18,F,UK,1,0,3,1400,5,Drive,1,201.6
B72258946,19,F,UK,1,0,2,1200,6,Garage,7,190.5
A63829760,64,M,UK,26,0,0,1400,4,Garage,1,200.84
B3206297,51,M,UK,5,0,4,1200,6,Garage,2,231.27
B72247975,80,F,UK,58,0,2,1400,3,Garage,2,222.01
B36169359,72,M,UK,30,0,1,1600,3,Garage,2,210.56
A8710987,58,M,UK,31,0,0,1400,6,Garage,18,220.47
B67528194,39,F,UK,19,0,0,1800,6,Garage,2,197.83
B23115905,67,F,UK,35,0,2,1400,4,Garage,1,219.59
B70531919,38,F,UK,15,0,4,1200,4,Road,8,253.1
A9187955,45,F,UK,27,0,0,2000,5,Garage,3,200.68
B32243298,62,M,UK,45,0,0,1400,4,Garage,1,204.98
B48543643,47,M,UK,18,0,1,1600,5,Garage,18,222.67
B37249673,44,F,UK,26,0,2,1600,6,Garage,4,222.32
B47979416,37,F,UK,8,0,2,1200,5,Garage,8,210.83
A53098018,44,M,UK,20,4,2,1200,2,Garage,7,223.87
A39639286,22,M,UK,4,0,0,1600,4,Drive,10,193.19
A63057621,70,F,UK,4,0,1,1600,5,Garage,3,197.83
B99536495,64,M,UK,12,0,2,1600,4,Garage,8,220.92
A60953401,46,F,UK,28,0,0,1800,3,Garage,1,192.21
A46360863,44,F,UK,11,0,2,1400,2,Drive,3,207.32
B15613389,38,M,UK,12,0,3,1400,4,Garage,17,233.29
A12499801,33,F,UK,2,8,0,1400,4,Road,13,227.29
A37532472,52,M,UK,1,0,1,1800,4,Garage,4,186.77
A37784212,75,M,UK,56,4,3,1600,6,Road,2,278.45
B54351964,32,F,UK,2,4,0,1400,4,Road,19,218.51
B63948959,65,F,UK,30,0,1,1200,3,Road,12,232.3
B1817120,35,F,UK,15,0,1,1200,6,Road,2,223.05
B93014578,66,F,UK,14,0,4,1400,3,Road,9,254.7
B73648446,23,F,UK,3,0,3,1400,2,Drive,8,205.74
B49776310,72,F,UK,38,0,4,1400,4,Road,1,260.82
A52202796,51,F,UK,6,0,2,1800,4,Garage,7,209.35
B11091875,37,M,UK,11,0,1,1600,4,Garage,3,201.84
A69697506,61,F,UK,5,0,4,1400,3,Garage,2,220.23
A16685657,68,M,UK,5,8,1,1600,6,Road,5,254.08
B3598604,44,F,UK,18,0,0,1200,2,Garage,13,190.49
B17710451,49,M,UK,28,0,3,1200,3,Road,10,251.89
A74084874,50,F,UK,29,0,0,1400,2,Garage,8,192.1
B74485914,21,M,UK,1,4,3,1200,5,Garage,10,218.6
A57170017,64,F,UK,42,0,4,1400,2,Garage,1,231.44
A22864128,80,M,UK,30,0,1,1600,5,Garage,1,217.41
A58657990,40,M,UK,20,0,0,1200,6,Garage,1,199.62
B55536743,34,F,UK,12,0,1,1200,5,Garage,13,207.4
B88005222,78,M,UK,42,0,3,1400,4,Garage,6,240.26
B16288671,68,F,UK,38,8,4,1600,7,Garage,6,279.16
B1352433,32,F,UK,3,0,4,1400,4,Garage,12,222.82
A15522445,33,M,UK,9,0,0,1400,3,Garage,14,193.62
B8475593,48,F,UK,12,0,2,1400,5,Garage,2,212.13
A73760032,32,M,UK,5,0,0,1600,6,Garage,10,195.38
A4157081,70,F,UK,21,8,3,1800,6,Garage,2,259.98
B55597978,33,M,UK,6,0,1,1200,2,Garage,2,184.6
A13272968,25,M,UK,5,0,3,1200,6,Garage,14,225.17
A22945549,21,F,UK,1,0,2,1200,5,Garage,2,184.87
B33490526,52,F,UK,27,0,4,1400,7,Road,3,264.54
B75369260,58,M,UK,16,0,2,1400,3,Garage,1,212.33
B83236245,62,M,UK,7,8,3,1200,3,0,1,242.15
A99550250,79,F,UK,10,8,1,1400,6,Garage,13,242.55
B89687900,75,F,UK,35,0,4,1400,3,Garage,3,238.25
A29010572,55,F,UK,9,0,2,2000,4,Garage,1,208.92
A20378483,75,M,UK,48,0,3,1800,7,Garage,1,245.73
A31141513,53,F,UK,1,0,1,1200,5,Garage,9,187.87
A60752496,72,Female,UK,36,0,1,1400,7,Drive,11,233.85
A56721446,49,M,UK,28,0,3,1200,3,Garage,10,231.89
A54280169,48,M,UK,20,0,1,1400,5,Garage,9,215.82
B65139654,30,F,UK,12,0,0,1200,2,Garage,1,174.58
A53973862,57,M,UK,36,0,0,1200,3,Road,7,222.71
B29477142,42,M,UK,1,0,1,1200,2,Garage,17,184.19
B51901225,70,F,UK,26,0,2,1200,6,Garage,5,225.39
A12706710,68,M,UK,35,0,4,1800,5,Garage,5,251.14
A18307249,32,F,UK,1,0,4,1400,3,Garage,3,203
A91368421,18,M,UK,1,0,4,1600,6,Garage,3,212.3
B43041008,50,M,UK,23,8,3,1200,4,Garage,14,264.18
A53703131,42,F,UK,22,0,2,1400,6,Garage,1,217.54
B78684439,38,M,UK,17,0,3,1200,3,Garage,5,221.86
A7915505,46,M,UK,18,0,4,1400,4,Drive,1,243.26
A76532944,21,M,UK,4,4,3,1600,6,Drive,3,235.96
A73418517,30,M,UK,8,0,1,1800,6,Garage,12,210.81
A35969574,42,M,UK,8,8,4,1600,3,Garage,1,251.54
B27318017,77,M,UK,13,0,2,1400,7,Drive,2,233.04
A90027361,54,M,UK,6,0,3,1200,6,Garage,10,229.59
B14634580,25,F,UK,6,0,1,1200,3,Road,1,202.98
B3608615,18,F,UK,1,0,4,1600,7,Road,7,233.56
A18612553,40,F,UK,20,0,2,1800,6,Garage,4,220.04
B50125831,42,M,UK,25,0,2,1200,3,Garage,6,216.55
A52942577,19,M,UK,2,0,0,1400,6,Garage,5,179.21
A5920948,43,M,UK,24,4,0,1200,2,Garage,5,203.54
B20563909,34,F,UK,3,0,2,1400,5,Road,3,219.08
A12698213,73,M,UK,30,0,2,1200,2,Road,2,233.83
B49539579,65,M,UK,7,0,4,1200,6,Garage,9,241.5
B37124594,41,M,UK,2,8,1,1400,5,Garage,4,218.8
A40681565,77,F,UK,7,0,3,1200,4,Garage,2,217.85
A1128495,70,M,UK,8,0,2,1200,3,Garage,6,211.52
A12262507,59,F,UK,7,0,3,1400,6,Garage,16,233.1
B37449421,73,M,UK,39,0,1,1200,4,Garage,7,219.17
B9413319,58,M,UK,12,0,3,1400,3,Road,2,240.83
A71888924,68,F,UK,10,0,3,1400,2,Drive,11,226.44
B63375492,31,F,UK,4,0,2,1400,5,Garage,2,199.84
A73499899,61,F,UK,31,0,4,1400,3,Garage,1,234.03
B69869636,57,M,UK,4,0,1,1400,5,Garage,9,204.32
B2905042,61,F,UK,27,0,3,1200,5,Garage,3,230.56
A76143673,64,M,UK,22,0,1,1200,3,Road,3,226.5
A33865483,46,F,UK,24,0,0,1200,6,Garage,1,198.19
B11105314,79,F,UK,25,0,3,1600,4,Garage,2,229.68
A22307528,38,M,UK,6,0,2,1400,4,Garage,3,206.54
B42849224,70,M,UK,23,0,3,1200,4,Garage,11,237.81
A85216706,50,M,UK,28,8,2,1400,4,Road,9,272.53
A18403402,60,M,UK,36,0,4,1400,6,Garage,1,248.33
B67045699,33,M,UK,1,0,4,1400,3,Road,2,226.44
B93168436,58,M,UK,30,0,0,1200,2,Garage,3,192.79
B93076166,80,M,UK,49,0,1,1200,4,Garage,1,216.93
A65373294,46,F,UK,28,8,2,1200,2,Garage,7,236.25
A96680458,43,F,UK,5,0,4,1200,4,Garage,1,219.7
A24690987,26,M,UK,2,0,0,1400,6,Garage,16,190.52
A79555299,53,M,UK,28,8,0,1400,4,Garage,10,233.79
B46920226,48,F,UK,29,0,4,1400,3,Garage,4,233.98
B82454398,36,M,UK,8,0,3,1400,7,Garage,1,224.27
B16209270,49,M,UK,9,0,1,1800,4,Road,9,227.87
A56853966,32,M,UK,7,0,3,1600,3,Garage,1,211.63
A37100068,53,M,UK,7,8,3,1400,5,Road,7,273.28
A50576707,56,F,UK,20,0,4,1200,4,Garage,1,232.9
A20178651,68,M,UK,46,0,4,1400,4,Garage,8,251.49
A39554699,50,F,UK,32,0,2,1400,3,Garage,11,220.69
B51190198,40,F,UK,5,0,2,1200,4,Road,1,219.12
B77536164,71,F,UK,14,0,3,1200,3,Garage,1,218.11
A58728279,69,M,UK,5,0,0,1200,5,Road,10,217.66
A37531298,72,M,UK,23,0,3,1600,2,Garage,5,225.43
A10605317,46,F,UK,9,0,1,1400,6,Garage,3,202.72
A55015776,72,F,UK,24,0,0,1200,4,Garage,12,205.17
A41044034,37,M,UK,14,0,4,1400,6,Garage,2,237.71
B30226672,65,F,UK,38,0,0,1200,2,Garage,4,192.39
B20435949,52,M,UK,6,0,4,1200,6,Road,1,252.08
B54085365,54,F,UK,35,8,0,1600,5,Road,15,259.37
B72574337,75,M,UK,56,0,0,1600,3,Garage,3,206.68
B3688160,78,M,UK,15,0,4,1600,4,Garage,9,245.09
A73374624,19,F,UK,1,0,4,1200,6,Garage,4,208.1
A69058304,56,F,UK,37,0,1,1200,4,Garage,14,218.22
B89807652,28,F,UK,3,0,1,1200,4,Garage,6,186.18
A67015608,67,F,UK,24,0,3,1400,3,Garage,2,223.53
A67575854,35,M,UK,9,0,4,1400,4,Drive,4,237.93
B42465691,41,M,UK,10,0,3,1200,3,Drive,1,223.03
B48929588,80,F,UK,27,4,1,1400,5,Garage,8,230.84
A94795730,63,M,UK,5,0,0,1400,3,Garage,1,183.69
A43938331,51,F,UK,20,0,1,1200,5,Road,2,225.93
A76955116,39,F,UK,9,4,0,1200,4,Garage,13,206.55
A88714444,38,F,UK,2,0,2,1200,2,Garage,11,190.14
B9036077,25,M,UK,7,0,1,1400,4,Garage,4,195.22
A61007982,72,M,UK,45,8,1,1400,5,Garage,6,249.81
B64894586,61,F,UK,31,0,0,1400,3,Garage,6,198.03
B25058813,48,F,UK,21,8,0,1200,5,Garage,1,221.7
B82727745,60,F,UK,30,0,2,1200,2,Garage,11,215.46
B69083638,58,M,UK,8,4,2,1800,6,Road,1,250.62
A58856006,49,F,UK,23,0,4,1400,3,Garage,7,234.69
B28001288,25,M,UK,7,0,4,1200,3,Garage,1,218.22
B78290736,66,M,UK,47,0,1,1600,4,Garage,1,216.49
B6669707,72,M,UK,55,0,4,2000,4,Garage,2,250.36
B98803359,79,F,UK,34,0,2,1200,2,Garage,4,213.06
A52774744,67,M,UK,19,0,4,1600,5,Garage,1,242.34
A54779356,19,F,UK,1,0,3,1400,6,Road,2,217.27
B99907034,63,F,UK,21,0,2,1400,5,Garage,1,217.98
